日期,指数名称,成分券代码,成分券名称
2020-03-06,中证医疗,600055,万东医疗
2020-03-06,中证医疗,600529,山东药玻
2020-03-06,中证医疗,600587,新华医疗
2020-03-06,中证医疗,600763,通策医疗
2020-03-06,中证医疗,603108,润达医疗
2020-03-06,中证医疗,603127,昭衍新药
2020-03-06,中证医疗,603259,药明康德
2020-03-06,中证医疗,603301,振德医疗
2020-03-06,中证医疗,603367,辰欣药业
2020-03-06,中证医疗,603387,基蛋生物
2020-03-06,中证医疗,603658,安图生物
2020-03-06,中证医疗,603882,金域医学
2020-03-06,中证医疗,603976,正川股份
2020-03-06,中证医疗,000150,宜华健康
2020-03-06,中证医疗,002022,科华生物
2020-03-06,中证医疗,002044,美年健康
2020-03-06,中证医疗,002223,鱼跃医疗
2020-03-06,中证医疗,002382,蓝帆医疗
2020-03-06,中证医疗,002901,大博医疗
2020-03-06,中证医疗,300003,乐普医疗
2020-03-06,中证医疗,300015,爱尔眼科
2020-03-06,中证医疗,300078,思创医惠
2020-03-06,中证医疗,300238,冠昊生物
2020-03-06,中证医疗,300244,迪安诊断
2020-03-06,中证医疗,300253,卫宁健康
2020-03-06,中证医疗,300298,三诺生物
2020-03-06,中证医疗,300326,凯利泰
2020-03-06,中证医疗,300347,泰格医药
2020-03-06,中证医疗,300406,九强生物
2020-03-06,中证医疗,300451,创业慧康
2020-03-06,中证医疗,300463,迈克生物
2020-03-06,中证医疗,300482,万孚生物
2020-03-06,中证医疗,300529,健帆生物
2020-03-06,中证医疗,300595,欧普康视
2020-03-06,中证医疗,300633,开立医疗
2020-03-06,中证医疗,300639,凯普生物
2020-03-06,中证医疗,300653,正海生物
2020-03-06,中证医疗,300676,华大基因
2020-03-06,中证医疗,300685,艾德生物
2020-03-06,中证医疗,300760,迈瑞医疗
