日期,指数名称,成分券代码,成分券名称
2020-03-06,中证国企,600000,浦发银行
2020-03-06,中证国企,600004,白云机场
2020-03-06,中证国企,600006,东风汽车
2020-03-06,中证国企,600008,首创股份
2020-03-06,中证国企,600009,上海机场
2020-03-06,中证国企,600010,包钢股份
2020-03-06,中证国企,600011,华能国际
2020-03-06,中证国企,600012,皖通高速
2020-03-06,中证国企,600015,华夏银行
2020-03-06,中证国企,600017,日照港
2020-03-06,中证国企,600018,上港集团
2020-03-06,中证国企,600019,宝钢股份
2020-03-06,中证国企,600020,中原高速
2020-03-06,中证国企,600021,上海电力
2020-03-06,中证国企,600022,山东钢铁
2020-03-06,中证国企,600023,浙能电力
2020-03-06,中证国企,600025,华能水电
2020-03-06,中证国企,600026,中远海能
2020-03-06,中证国企,600027,华电国际
2020-03-06,中证国企,600028,中国石化
2020-03-06,中证国企,600029,南方航空
2020-03-06,中证国企,600030,中信证券
2020-03-06,中证国企,600033,福建高速
2020-03-06,中证国企,600035,楚天高速
2020-03-06,中证国企,600036,招商银行
2020-03-06,中证国企,600037,歌华有线
2020-03-06,中证国企,600038,中直股份
2020-03-06,中证国企,600039,四川路桥
2020-03-06,中证国企,600048,保利地产
2020-03-06,中证国企,600050,中国联通
2020-03-06,中证国企,600054,黄山旅游
2020-03-06,中证国企,600056,中国医药
2020-03-06,中证国企,600057,厦门象屿
2020-03-06,中证国企,600058,五矿发展
2020-03-06,中证国企,600059,古越龙山
2020-03-06,中证国企,600060,海信视像
2020-03-06,中证国企,600061,国投资本
2020-03-06,中证国企,600062,华润双鹤
2020-03-06,中证国企,600063,皖维高新
2020-03-06,中证国企,600064,南京高科
2020-03-06,中证国企,600068,葛洲坝
2020-03-06,中证国企,600071,凤凰光学
2020-03-06,中证国企,600072,中船科技
2020-03-06,中证国企,600073,上海梅林
2020-03-06,中证国企,600075,新疆天业
2020-03-06,中证国企,600081,东风科技
2020-03-06,中证国企,600082,海泰发展
2020-03-06,中证国企,600084,*ST中葡
