日期,指数名称,成分券代码,成分券名称
2020-03-06,医药等权,600056,中国医药
2020-03-06,医药等权,600062,华润双鹤
2020-03-06,医药等权,600079,人福医药
2020-03-06,医药等权,600085,同仁堂
2020-03-06,医药等权,600161,天坛生物
2020-03-06,医药等权,600195,中牧股份
2020-03-06,医药等权,600196,复星医药
2020-03-06,医药等权,600201,生物股份
2020-03-06,医药等权,600216,浙江医药
2020-03-06,医药等权,600252,中恒集团
2020-03-06,医药等权,600267,海正药业
2020-03-06,医药等权,600276,恒瑞医药
2020-03-06,医药等权,600299,安迪苏
2020-03-06,医药等权,600332,白云山
2020-03-06,医药等权,600380,健康元
2020-03-06,医药等权,600420,现代制药
2020-03-06,医药等权,600436,片仔癀
2020-03-06,医药等权,600511,国药股份
2020-03-06,医药等权,600521,华海药业
2020-03-06,医药等权,600535,天士力
2020-03-06,医药等权,600566,济川药业
2020-03-06,医药等权,600572,康恩贝
2020-03-06,医药等权,600664,哈药股份
2020-03-06,医药等权,600763,通策医疗
2020-03-06,医药等权,600771,广誉远
2020-03-06,医药等权,600867,通化东宝
2020-03-06,医药等权,600998,九州通
2020-03-06,医药等权,601607,上海医药
2020-03-06,医药等权,603222,济民制药
2020-03-06,医药等权,603233,大参林
2020-03-06,医药等权,603259,药明康德
2020-03-06,医药等权,603658,安图生物
2020-03-06,医药等权,603707,健友股份
2020-03-06,医药等权,603718,海利生物
2020-03-06,医药等权,603858,步长制药
2020-03-06,医药等权,603882,金域医学
2020-03-06,医药等权,603883,老百姓
2020-03-06,医药等权,603939,益丰药房
